id,name,date,incomplete,total,percentage
05186,Piedrahíta,2021-01-31,4,411,0.99
05187,Piedralaves,2021-01-31,64,474,0.86
05188,Poveda,2021-01-31,1,32,0.97
05189,Poyales del Hoyo,2021-01-31,10,108,0.91
05190,Pozanco,2021-01-31,0,69,1.00
05191,Pradosegar,2021-01-31,6,70,0.91
05192,Puerto Castilla,2021-01-31,4,131,0.97
05193,Rasueros,2021-01-31,12,97,0.88
05194,Riocabado,2021-01-31,7,76,0.91
05195,Riofrío,2021-01-31,9,179,0.95
05196,Rivilla de Barajas,2021-01-31,0,206,1.00
05197,Salobral,2021-01-31,0,56,1.00
05198,Salvadiós,2021-01-31,2,98,0.98
05199,San Bartolomé de Béjar,2021-01-31,0,64,1.00
05200,San Bartolomé de Corneja,2021-01-31,0,35,1.00
05201,San Bartolomé de Pinares,2021-01-31,31,517,0.94
05204,Sanchidrián,2021-01-31,7,419,0.98
05205,Sanchorreja,2021-01-31,1,124,0.99
05206,San Esteban de los Patos,2021-01-31,0,53,1.00
05207,San Esteban del Valle,2021-01-31,9,258,0.97
05208,San Esteban de Zapardiel,2021-01-31,5,31,0.84
05209,San García de Ingelmos,2021-01-31,0,58,1.00
05210,San Juan de la Encinilla,2021-01-31,0,96,1.00
05211,San Juan de la Nava,2021-01-31,42,200,0.79
05212,San Juan del Molinillo,2021-01-31,26,131,0.80
05213,San Juan del Olmo,2021-01-31,0,52,1.00
05214,San Lorenzo de Tormes,2021-01-31,5,101,0.95
05215,San Martín de la Vega del Alberche,2021-01-31,8,75,0.89
05216,San Martín del Pimpollar,2021-01-31,28,196,0.86
05217,San Miguel de Corneja,2021-01-31,0,50,1.00
05218,San Miguel de Serrezuela,2021-01-31,0,124,1.00
05219,San Pascual,2021-01-31,0,87,1.00
05220,San Pedro del Arroyo,2021-01-31,2,216,0.99
05221,Santa Cruz del Valle,2021-01-31,0,150,1.00
05222,Santa Cruz de Pinares,2021-01-31,26,148,0.82
05224,Santa María del Arroyo,2021-01-31,9,50,0.82
05225,Santa María del Berrocal,2021-01-31,0,151,1.00
05226,Santa María de los Caballeros,2021-01-31,5,160,0.97
05227,Santa María del Tiétar,2021-01-31,58,199,0.71
05228,Santiago del Collado,2021-01-31,5,156,0.97
05229,Santo Domingo de las Posadas,2021-01-31,6,79,0.92
05230,Santo Tomé de Zabarcos,2021-01-31,0,39,1.00
05231,San Vicente de Arévalo,2021-01-31,0,83,1.00
05232,La Serrada,2021-01-31,1,80,0.99
05233,Serranillos,2021-01-31,23,129,0.82
05234,Sigeres,2021-01-31,0,77,1.00
05235,Sinlabajos,2021-01-31,0,29,1.00
05236,Solana de Ávila,2021-01-31,12,194,0.94
05237,Solana de Rioalmar,2021-01-31,0,179,1.00
05238,Solosancho,2021-01-31,50,312,0.84
05239,Sotalbo,2021-01-31,37,208,0.82
05240,Sotillo de la Adrada,2021-01-31,19,543,0.97
05241,El Tiemblo,2021-01-31,91,1199,0.92
05242,Tiñosillos,2021-01-31,20,239,0.92
05243,Tolbaños,2021-01-31,26,208,0.88
05244,Tormellas,2021-01-31,0,60,1.00
05245,Tornadizos de Ávila,2021-01-31,19,232,0.92
05246,Tórtoles,2021-01-31,0,100,1.00
05247,La Torre,2021-01-31,22,246,0.91
05249,Umbrías,2021-01-31,0,110,1.00
05251,Vadillo de la Sierra,2021-01-31,14,94,0.85
05252,Valdecasa,2021-01-31,0,47,1.00
05253,Vega de Santa María,2021-01-31,8,138,0.94
05254,Velayos,2021-01-31,0,114,1.00
05256,Villaflor,2021-01-31,0,70,1.00
05257,Villafranca de la Sierra,2021-01-31,2,86,0.98
05258,Villanueva de Gómez,2021-01-31,0,250,1.00
05259,Villanueva del Aceral,2021-01-31,0,47,1.00
05260,Villanueva del Campillo,2021-01-31,10,120,0.92
05261,Villar de Corneja,2021-01-31,0,65,1.00
05262,Villarejo del Valle,2021-01-31,1,133,0.99
05263,Villatoro,2021-01-31,6,136,0.96
05264,Viñegra de Moraña,2021-01-31,0,81,1.00
05265,Vita,2021-01-31,0,86,1.00
05266,Zapardiel de la Cañada,2021-01-31,0,134,1.00
05267,Zapardiel de la Ribera,2021-01-31,6,182,0.97
05901,San Juan de Gredos,2021-01-31,33,307,0.89
05902,Santa María del Cubillo,2021-01-31,4,190,0.98
05903,Diego del Carpio,2021-01-31,10,182,0.95
05904,Santiago del Tormes,2021-01-31,2,339,0.99
05905,Villanueva de Ávila,2021-01-31,1,237,1.00
09001,Abajas,2021-01-31,1,133,0.99
09003,Adrada de Haza,2021-01-31,0,85,1.00
09006,Aguas Cándidas,2021-01-31,22,108,0.80
09007,Aguilar de Bureba,2021-01-31,1,37,0.97
09009,Albillos,2021-01-31,1,159,0.99
09010,Alcocero de Mola,2021-01-31,8,37,0.78
09011,Alfoz de Bricia,2021-01-31,54,252,0.79
