id,name,date,incomplete,total,percentage,length_total,length_incomplete,length_percentage
08176,Pujalt,2021-02-03,3,52,0.94,3251.49,221.96,0.93
08177,la Quar,2021-02-03,0,1,1.00,21.65,0.00,1.00
08178,Rajadell,2021-02-03,3,31,0.90,5006.96,151.54,0.97
08179,Rellinars,2021-02-03,5,89,0.94,17409.26,128.42,0.99
08180,Ripollet,2021-02-03,36,337,0.89,46356.82,2247.83,0.95
08181,la Roca del Vallès,2021-02-03,19,287,0.93,52651.60,1671.82,0.97
08182,el Pont de Vilomara i Rocafort,2021-02-03,3,135,0.98,33263.20,83.05,1.00
08183,Roda de Ter,2021-02-03,7,165,0.96,21006.02,160.25,0.99
08184,Rubí,2021-02-03,44,1752,0.97,252102.53,1272.41,0.99
08185,Rubió,2021-02-03,3,5,0.40,510.27,162.43,0.68
08187,Sabadell,2021-02-03,114,2086,0.95,303437.36,5626.55,0.98
08188,Sagàs,2021-02-03,0,1,1.00,237.02,0.00,1.00
08189,Sant Pere Sallavinera,2021-02-03,0,22,1.00,1096.96,0.00,1.00
08190,Saldes,2021-02-03,0,35,1.00,3864.50,0.00,1.00
08191,Sallent,2021-02-03,13,253,0.95,31620.93,771.11,0.98
08192,Santpedor,2021-02-03,13,226,0.94,34657.33,503.41,0.99
08193,Sant Iscle de Vallalta,2021-02-03,4,49,0.92,11757.13,582.41,0.95
08194,Sant Adrià de Besòs,2021-02-03,1,288,1.00,31612.14,26.19,1.00
08195,Sant Agustí de Lluçanès,2021-02-03,0,9,1.00,1723.34,0.00,1.00
08196,Sant Andreu de la Barca,2021-02-03,23,325,0.93,46731.59,1307.12,0.97
08197,Sant Andreu de Llavaneres,2021-02-03,37,250,0.85,53153.22,3443.69,0.94
08198,Sant Antoni de Vilamajor,2021-02-03,16,180,0.91,34905.98,994.12,0.97
08199,Sant Bartomeu del Grau,2021-02-03,0,22,1.00,3869.67,0.00,1.00
08200,Sant Boi de Llobregat,2021-02-03,35,987,0.96,125533.80,1664.86,0.99
08201,Sant Boi de Lluçanès,2021-02-03,15,58,0.74,6641.64,1313.13,0.80
08202,Sant Celoni,2021-02-03,39,432,0.91,64601.73,2646.21,0.96
08203,Sant Cebrià de Vallalta,2021-02-03,7,102,0.93,31062.63,655.01,0.98
08204,Sant Climent de Llobregat,2021-02-03,5,82,0.94,9967.54,98.96,0.99
08205,Sant Cugat del Vallès,2021-02-03,79,1682,0.95,281949.01,3262.19,0.99
08206,Sant Cugat Sesgarrigues,2021-02-03,4,55,0.93,9305.29,788.42,0.92
08207,Sant Esteve de Palautordera,2021-02-03,8,89,0.91,16504.38,470.22,0.97
08208,Sant Esteve Sesrovires,2021-02-03,6,270,0.98,57009.37,534.67,0.99
08209,Sant Fost de Campsentelles,2021-02-03,10,255,0.96,57163.21,946.95,0.98
08210,Sant Feliu de Codines,2021-02-03,22,222,0.90,26871.06,1296.34,0.95
08211,Sant Feliu de Llobregat,2021-02-03,5,290,0.98,39590.79,423.98,0.99
08212,Sant Feliu Sasserra,2021-02-03,1,31,0.97,3985.99,79.14,0.98
08213,Sant Fruitós de Bages,2021-02-03,32,396,0.92,64054.67,1505.00,0.98
08214,Vilassar de Dalt,2021-02-03,4,208,0.98,33427.45,322.71,0.99
08215,Sant Hipòlit de Voltregà,2021-02-03,4,79,0.95,11310.12,50.85,1.00
08216,Sant Jaume de Frontanyà,2021-02-03,2,9,0.78,805.41,102.42,0.87
08217,Sant Joan Despí,2021-02-03,9,305,0.97,39191.55,695.26,0.98
08218,Sant Joan de Vilatorrada,2021-02-03,2,210,0.99,22461.33,56.03,1.00
08219,Vilassar de Mar,2021-02-03,24,209,0.89,30385.01,1310.37,0.96
08220,Sant Julià de Vilatorta,2021-02-03,14,144,0.90,20083.08,771.32,0.96
08221,Sant Just Desvern,2021-02-03,15,327,0.95,41207.11,335.59,0.99
08222,Sant Llorenç d'Hortons,2021-02-03,0,124,1.00,18730.75,0.00,1.00
08223,Sant Llorenç Savall,2021-02-03,8,122,0.93,20200.48,502.54,0.98
08224,Sant Martí de Centelles,2021-02-03,31,93,0.67,12620.63,1778.03,0.86
08225,Sant Martí d'Albars,2021-02-03,0,5,1.00,767.33,0.00,1.00
08226,Sant Martí de Tous,2021-02-03,0,60,1.00,7584.45,0.00,1.00
08227,Sant Martí Sarroca,2021-02-03,0,97,1.00,12414.96,0.00,1.00
08228,Sant Martí Sesgueioles,2021-02-03,0,26,1.00,2704.75,0.00,1.00
08229,Sant Mateu de Bages,2021-02-03,1,19,0.95,3139.14,153.29,0.95
08230,Premià de Dalt,2021-02-03,4,316,0.99,46931.01,245.22,0.99
08231,Sant Pere de Ribes,2021-02-03,27,633,0.96,111692.62,2510.94,0.98
08232,Sant Pere de Riudebitlles,2021-02-03,0,63,1.00,8329.27,0.00,1.00
08233,Sant Pere de Torelló,2021-02-03,7,107,0.93,14037.79,418.89,0.97
08234,Sant Pere de Vilamajor,2021-02-03,17,208,0.92,50127.90,1976.87,0.96
08235,Sant Pol de Mar,2021-02-03,3,169,0.98,26589.62,107.56,1.00
08236,Sant Quintí de Mediona,2021-02-03,0,73,1.00,11253.08,0.00,1.00
08237,Sant Quirze de Besora,2021-02-03,1,64,0.98,9276.86,104.53,0.99
08238,Sant Quirze del Vallès,2021-02-03,54,646,0.92,93225.78,2606.89,0.97
08239,Sant Quirze Safaja,2021-02-03,14,46,0.70,15394.45,2291.74,0.85
08240,Sant Sadurní d'Anoia,2021-02-03,18,325,0.94,36191.95,759.61,0.98
08241,Sant Sadurní d'Osormort,2021-02-03,0,5,1.00,637.98,0.00,1.00
08242,Marganell,2021-02-03,0,21,1.00,8148.17,0.00,1.00
08243,Santa Cecília de Voltregà,2021-02-03,0,5,1.00,431.83,0.00,1.00
08244,Santa Coloma de Cervelló,2021-02-03,9,170,0.95,31022.40,222.80,0.99
08245,Santa Coloma de Gramenet,2021-02-03,0,643,1.00,67840.98,0.00,1.00
08246,Santa Eugènia de Berga,2021-02-03,5,84,0.94,11497.50,147.86,0.99
08247,Santa Eulàlia de Riuprimer,2021-02-03,2,52,0.96,5274.44,145.74,0.97
08248,Santa Eulàlia de Ronçana,2021-02-03,17,238,0.93,52650.45,2152.89,0.96
08249,Santa Fe del Penedès,2021-02-03,0,17,1.00,1233.69,0.00,1.00
08250,Santa Margarida de Montbui,2021-02-03,4,151,0.97,22612.92,389.46,0.98
08251,Santa Margarida i els Monjos,2021-02-03,19,202,0.91,29004.73,1197.84,0.96
08252,Barberà del Vallès,2021-02-03,40,477,0.92,73065.17,3564.90,0.95
08253,Santa Maria de Besora,2021-02-03,0,12,1.00,1152.95,0.00,1.00
08254,l'Esquirol,2021-02-03,1,111,0.99,18354.81,107.39,0.99
08255,Santa Maria de Merlès,2021-02-03,0,3,1.00,158.74,0.00,1.00
08256,Santa Maria de Martorelles,2021-02-03,9,20,0.55,3312.75,973.39,0.71
08257,Santa Maria de Miralles,2021-02-03,0,1,1.00,452.71,0.00,1.00
08258,Santa Maria d'Oló,2021-02-03,0,41,1.00,6644.25,0.00,1.00
08259,Santa Maria de Palautordera,2021-02-03,49,311,0.84,57564.11,3552.98,0.94
08260,Santa Perpètua de Mogoda,2021-02-03,16,407,0.96,73143.66,1668.09,0.98
08261,Santa Susanna,2021-02-03,10,194,0.95,39246.25,801.54,0.98
08262,Sant Vicenç de Castellet,2021-02-03,2,172,0.99,33064.31,77.88,1.00
08263,Sant Vicenç dels Horts,2021-02-03,13,821,0.98,75278.91,652.53,0.99
08264,Sant Vicenç de Montalt,2021-02-03,20,252,0.92,45480.03,2092.79,0.95
08265,Sant Vicenç de Torelló,2021-02-03,3,105,0.97,11936.70,247.84,0.98
08266,Cerdanyola del Vallès,2021-02-03,48,774,0.94,115367.49,2158.38,0.98
08267,Sentmenat,2021-02-03,17,214,0.92,47918.68,1245.03,0.97
08268,Cercs,2021-02-03,8,78,0.90,10035.97,449.62,0.96
08269,Seva,2021-02-03,23,246,0.91,54896.31,971.99,0.98
08270,Sitges,2021-02-03,37,717,0.95,104017.94,2447.02,0.98
08271,Sobremunt,2021-02-03,0,8,1.00,997.00,0.00,1.00
08272,Sora,2021-02-03,0,22,1.00,2551.78,0.00,1.00
08273,Subirats,2021-02-03,3,190,0.98,27698.25,148.04,0.99
08274,Súria,2021-02-03,14,143,0.90,18273.91,534.08,0.97
08275,Tavèrnoles,2021-02-03,0,22,1.00,4426.58,0.00,1.00
08276,Tagamanent,2021-02-03,6,35,0.83,6679.25,502.16,0.92
082779,Talamanca,2021-02-03,0,40,1.00,5157.62,0.00,1.00
08278,Taradell,2021-02-03,5,223,0.98,37983.07,144.61,1.00
08279,Terrassa,2021-02-03,105,2132,0.95,357836.96,6249.14,0.98
08280,Tavertet,2021-02-03,0,22,1.00,2207.92,0.00,1.00
08281,Teià,2021-02-03,9,169,0.95,25799.93,498.88,0.98
08282,Tiana,2021-02-03,4,156,0.97,22896.82,120.20,0.99
08283,Tona,2021-02-03,30,290,0.90,37563.71,1231.44,0.97
08284,Tordera,2021-02-03,8,402,0.98,98457.74,453.00,1.00
08285,Torelló,2021-02-03,11,275,0.96,47665.17,588.23,0.99
08286,la Torre de Claramunt,2021-02-03,0,159,1.00,42197.11,0.00,1.00
08287,Torrelavit,2021-02-03,1,52,0.98,6283.73,26.59,1.00
08288,Torrelles de Foix,2021-02-03,0,122,1.00,24859.02,0.00,1.00
08289,Torrelles de Llobregat,2021-02-03,6,190,0.97,41136.72,204.49,1.00
08290,Ullastrell,2021-02-03,3,76,0.96,11991.26,63.61,0.99
08291,Vacarisses,2021-02-03,4,448,0.99,88812.26,254.76,1.00
08292,Vallbona d'Anoia,2021-02-03,1,65,0.98,9292.13,51.83,0.99
08293,Vallcebre,2021-02-03,0,17,1.00,1969.35,0.00,1.00
08294,Vallgorguina,2021-02-03,22,113,0.81,32104.49,4378.16,0.86
08295,Vallirana,2021-02-03,28,381,0.93,107423.17,1544.37,0.99
08296,Vallromanes,2021-02-03,36,121,0.70,25053.03,3527.92,0.86
08297,Veciana,2021-02-03,0,11,1.00,1419.79,0.00,1.00
08298,Vic,2021-02-03,60,915,0.93,116565.80,2117.34,0.98
08299,Vilada,2021-02-03,1,42,0.98,5498.28,78.86,0.99
08300,Viladecavalls,2021-02-03,11,297,0.96,50734.29,361.27,0.99
