id,name,date,incomplete,total,percentage,length_incomplete,length_total,length_percentage
48047,Gizaburuaga,2021-02-13,1,1,0.00,121.56,121.56,0.00
48048,Ibarrangelu,2021-02-13,8,21,0.62,435.29,1470.96,0.70
48049,Ispaster,2021-02-13,22,22,0.00,2349.09,2349.09,0.00
48050,Izurtza,2021-02-13,6,6,0.00,920.72,920.72,0.00
48051,Lanestosa,2021-02-13,5,22,0.77,215.01,2802.72,0.92
48052,Larrabetzu,2021-02-13,33,78,0.58,1316.19,6371.41,0.79
48053,Laukiz,2021-02-13,11,25,0.56,3456.47,5109.49,0.32
48054,Leioa,2021-02-13,178,427,0.58,11473.43,48396.46,0.76
48055,Lemoa,2021-02-13,68,68,0.00,9227.11,9227.11,0.00
48056,Lemoiz,2021-02-13,43,79,0.46,2644.07,5980.11,0.56
48057,Lekeitio,2021-02-13,73,151,0.52,5745.12,15441.60,0.63
48058,Mallabia,2021-02-13,36,38,0.05,6839.45,7050.35,0.03
48059,Mañaria,2021-02-13,10,29,0.66,513.64,1464.21,0.65
48060,Markina-Xemein,2021-02-13,42,101,0.58,2462.45,7950.03,0.69
48061,Maruri-Jatabe,2021-02-13,7,25,0.72,476.40,3087.24,0.85
48062,Mendata,2021-02-13,9,12,0.25,1097.25,1498.66,0.27
48063,Mendexa,2021-02-13,3,5,0.40,170.99,781.75,0.78
48064,Meñaka,2021-02-13,5,14,0.64,742.25,1531.11,0.52
48065,Ugao-Miraballes,2021-02-13,26,64,0.59,1620.34,5335.29,0.70
48066,Morga,2021-02-13,12,13,0.08,1406.73,1462.93,0.04
48067,Muxika,2021-02-13,35,35,0.00,2370.24,2370.24,0.00
48068,Mundaka,2021-02-13,29,96,0.70,1025.10,6314.68,0.84
48069,Mungia,2021-02-13,217,476,0.54,19897.14,52668.34,0.62
48070,Aulesti,2021-02-13,11,17,0.35,1063.51,1822.33,0.42
48071,Muskiz,2021-02-13,73,161,0.55,6796.26,24737.48,0.73
48072,Otxandio,2021-02-13,45,80,0.44,2914.36,6028.63,0.52
48073,Ondarroa,2021-02-13,19,73,0.74,752.86,11268.86,0.93
48074,Urduña/Orduña,2021-02-13,87,112,0.22,14203.57,17688.71,0.20
48075,Orozko,2021-02-13,53,83,0.36,4367.45,10849.33,0.60
48076,Sukarrieta,2021-02-13,7,21,0.67,192.13,1448.99,0.87
48077,Plentzia,2021-02-13,32,93,0.66,2433.94,13948.34,0.83
48078,Portugalete,2021-02-13,78,424,0.82,2665.95,41606.91,0.94
48079,Errigoiti,2021-02-13,9,19,0.53,703.65,1297.68,0.46
48080,Valle de Trápaga-Trapagaran,2021-02-13,62,305,0.80,2470.76,27135.21,0.91
48081,Lezama,2021-02-13,23,36,0.36,6469.15,8693.12,0.26
48082,Santurtzi,2021-02-13,54,212,0.75,3089.13,25223.13,0.88
48083,Ortuella,2021-02-13,30,207,0.86,1273.52,20468.33,0.94
48084,Sestao,2021-02-13,36,275,0.87,1028.78,25796.60,0.96
48085,Sopelana,2021-02-13,107,270,0.60,10412.84,37465.39,0.72
48086,Sopuerta,2021-02-13,10,38,0.74,3090.70,7424.77,0.58
48087,Trucios-Turtzioz,2021-02-13,2,33,0.94,147.78,4035.88,0.96
48088,Ubide,2021-02-13,33,33,0.00,2694.94,2694.94,0.00
48089,Urduliz,2021-02-13,18,62,0.71,2074.37,9925.61,0.79
48090,Balmaseda,2021-02-13,26,91,0.71,2093.37,12012.60,0.83
48091,Atxondo,2021-02-13,9,24,0.63,492.12,2485.74,0.80
48092,Bedia,2021-02-13,20,25,0.20,1703.09,2384.70,0.29
48093,Areatza,2021-02-13,2,27,0.93,112.43,2061.59,0.95
48094,Igorre,2021-02-13,17,90,0.81,1872.15,9049.21,0.79
48095,Zaldibar,2021-02-13,40,43,0.07,5559.43,6186.68,0.10
48096,Zalla,2021-02-13,18,247,0.93,1247.87,22327.26,0.94
48097,Zaratamo,2021-02-13,15,25,0.40,2638.35,4120.00,0.36
48901,Derio,2021-02-13,94,191,0.51,9414.53,26199.73,0.64
48902,Erandio,2021-02-13,91,289,0.69,6824.64,34069.14,0.80
48903,Loiu,2021-02-13,46,75,0.39,6772.73,12160.59,0.44
48904,Sondika,2021-02-13,70,125,0.44,7120.66,20675.97,0.66
48905,Zamudio,2021-02-13,209,268,0.22,16719.12,25767.16,0.35
48906,Forua,2021-02-13,19,27,0.30,1173.69,2551.57,0.54
48907,Kortezubi,2021-02-13,9,9,0.00,904.23,904.23,0.00
48908,Murueta,2021-02-13,7,7,0.00,868.84,868.84,0.00
48909,Nabarniz,2021-02-13,8,8,0.00,1268.55,1268.55,0.00
48910,Iurreta,2021-02-13,89,97,0.08,11469.47,12842.42,0.11
48911,Ajangiz,2021-02-13,5,5,0.00,1217.64,1217.64,0.00
48912,Alonsotegi,2021-02-13,6,53,0.89,297.50,5525.97,0.95
48913,Zierbena,2021-02-13,20,66,0.70,1535.47,7146.36,0.79
48914,Arratzu,2021-02-13,8,8,0.00,1181.11,1181.11,0.00
48915,Ziortza-Bolibar,2021-02-13,1,9,0.89,33.46,760.17,0.96
-2854004,Enirio-Aralarko Mankomunitatea,2021-02-13,0,0,1,0.00,0.00,1
-11179951,Entzia-Goiengo partzuergoa/Parzonería de Entzia-Arriba,2021-02-13,0,0,1,0.00,0.00,1
-4118250,Entziako partzuergoa/Parzonería de Entzia,2021-02-13,0,0,1,0.00,0.00,1
-340988,Gipuzkoa eta Arabako Partzuergo Orokorra,2021-02-13,0,0,1,0.00,0.00,1
-11179952,Iturrietako partzuergoa/Parzonería de Iturrieta,2021-02-13,0,0,1,0.00,0.00,1
-7278919,Parzonería de Badaya/Badaiako partzuergoa,2021-02-13,0,0,1,0.00,0.00,1
-2854005,Parzonería Menor de Guipúzcoa/Gipuzkoako Partzuergo Txikia,2021-02-13,0,0,1,0.00,0.00,1
