id,name,date,incomplete,total,percentage,length_total,length_incomplete,length_percentage
13082,Tomelloso,2021-02-13,150,624,0.76,138833.50,20654.78,0.85
13083,Torralba de Calatrava,2021-02-13,14,144,0.90,29836.18,4179.69,0.86
13084,Torre de Juan Abad,2021-02-13,8,70,0.89,12140.52,772.42,0.94
13085,Torrenueva,2021-02-13,4,70,0.94,16381.51,722.61,0.96
13086,Valdemanco del Esteras,2021-02-13,1,25,0.96,2671.45,62.01,0.98
13087,Valdepeñas,2021-02-13,107,633,0.83,127906.51,15961.25,0.88
13088,Valenzuela de Calatrava,2021-02-13,5,61,0.92,9413.15,474.99,0.95
13089,Villahermosa,2021-02-13,14,115,0.88,21502.59,1984.14,0.91
13090,Villamanrique,2021-02-13,4,74,0.95,11254.26,259.28,0.98
13091,Villamayor de Calatrava,2021-02-13,4,50,0.92,8094.72,604.52,0.93
13092,Villanueva de la Fuente,2021-02-13,13,92,0.86,20804.46,2189.74,0.89
13093,Villanueva de los Infantes,2021-02-13,22,179,0.88,33197.66,3418.76,0.90
13094,Villanueva de San Carlos,2021-02-13,3,28,0.89,5259.99,441.94,0.92
13095,Villar del Pozo,2021-02-13,23,36,0.36,8800.76,7130.03,0.19
13096,Villarrubia de los Ojos,2021-02-13,43,258,0.83,67620.02,8126.97,0.88
13097,Villarta de San Juan,2021-02-13,7,97,0.93,19649.54,1130.55,0.94
13098,Viso del Marqués,2021-02-13,10,142,0.93,24149.40,723.96,0.97
13901,El Robledo,2021-02-13,9,72,0.88,14786.48,2439.13,0.84
13902,Ruidera,2021-02-13,6,57,0.89,9856.91,427.82,0.96
13903,Arenales de San Gregorio,2021-02-13,4,72,0.94,12786.06,407.54,0.97
13904,Llanos del Caudillo,2021-02-13,3,25,0.88,6389.44,445.02,0.93
16001,Abia de la Obispalía,2021-02-13,1,24,0.96,2472.81,69.81,0.97
16002,El Acebrón,2021-02-13,6,46,0.87,5529.12,1171.04,0.79
16003,Alarcón,2021-02-13,4,27,0.85,2056.29,190.57,0.91
16004,Albaladejo del Cuende,2021-02-13,9,38,0.76,4783.20,614.97,0.87
16005,Albalate de las Nogueras,2021-02-13,1,14,0.93,2067.38,57.56,0.97
