id,name,date,incomplete,total,percentage,length_total,length_incomplete,length_percentage
09037,Barbadillo de Herreros,2021-02-13,25,50,0.50,3260.21,1024.05,0.69
09038,Barbadillo del Mercado,2021-02-13,13,84,0.85,5690.27,1118.03,0.80
09039,Barbadillo del Pez,2021-02-13,26,36,0.28,2346.85,1529.97,0.35
09041,Barrio de Muñó,2021-02-13,14,14,0.00,934.02,934.02,0.00
09043,Los Barrios de Bureba,2021-02-13,33,70,0.53,6977.74,2767.05,0.60
09044,Barrios de Colina,2021-02-13,4,7,0.43,787.48,378.30,0.52
09045,Basconcillos del Tozo,2021-02-13,60,136,0.56,12730.30,4144.14,0.67
09046,Bascuñana,2021-02-13,8,25,0.68,1274.86,498.79,0.61
09047,Belbimbre,2021-02-13,24,27,0.11,1911.77,1536.86,0.20
09048,Belorado,2021-02-13,45,210,0.79,15765.54,4007.37,0.75
09050,Berberana,2021-02-13,2,32,0.94,3439.09,267.97,0.92
09051,Berlangas de Roa,2021-02-13,16,26,0.38,2715.96,1137.58,0.58
09052,Berzosa de Bureba,2021-02-13,0,9,1.00,1230.19,0.00,1.00
09054,Bozoó,2021-02-13,24,45,0.47,3098.18,1915.74,0.38
09055,Brazacorta,2021-02-13,28,30,0.07,2498.42,2088.51,0.16
09056,Briviesca,2021-02-13,39,265,0.85,32276.68,3198.84,0.90
09057,Bugedo,2021-02-13,24,50,0.52,4738.34,1908.96,0.60
09058,Buniel,2021-02-13,2,68,0.97,6558.84,86.72,0.99
09059,Burgos,2021-02-13,205,3094,0.93,317757.74,15325.33,0.95
09060,Busto de Bureba,2021-02-13,2,36,0.94,4734.57,127.07,0.97
09061,Cabañes de Esgueva,2021-02-13,43,44,0.02,4287.98,4228.55,0.01
09062,Cabezón de la Sierra,2021-02-13,0,47,1.00,2287.10,0.00,1.00
09063,Cavia,2021-02-13,14,65,0.78,4207.44,703.49,0.83
09064,Caleruega,2021-02-13,3,92,0.97,6544.05,301.71,0.95
09065,Campillo de Aranda,2021-02-13,3,21,0.86,2455.46,313.07,0.87
09066,Campolara,2021-02-13,2,52,0.96,2522.13,130.53,0.95
09067,Canicosa de la Sierra,2021-02-13,61,63,0.03,7914.54,7595.70,0.04
09068,Cantabrana,2021-02-13,1,15,0.93,1001.51,27.50,0.97
09070,Carazo,2021-02-13,25,28,0.11,2099.74,1820.13,0.13
09071,Carcedo de Bureba,2021-02-13,5,25,0.80,2236.03,377.47,0.83
