id,name,date,incomplete,total,percentage,length_total,length_incomplete,length_percentage
10186,Torrecillas de la Tiesa,2021-02-13,47,49,0.04,10019.76,9473.61,0.05
10187,Torre de Don Miguel,2021-02-13,38,92,0.59,7607.54,1297.18,0.83
10188,Torre de Santa María,2021-02-13,4,69,0.94,7109.59,197.82,0.97
10189,Torrejoncillo,2021-02-13,122,127,0.04,19694.33,16292.57,0.17
10190,Torrejón el Rubio,2021-02-13,28,104,0.73,8843.96,1727.85,0.80
10191,Torremenga,2021-02-13,27,30,0.10,4810.33,4411.14,0.08
10192,Torremocha,2021-02-13,59,80,0.26,11386.83,7457.52,0.35
10193,Torreorgaz,2021-02-13,21,92,0.77,11824.57,2418.41,0.80
10194,Torrequemada,2021-02-13,68,75,0.09,9870.01,8852.97,0.10
10195,Trujillo,2021-02-13,117,405,0.71,54105.36,19554.01,0.64
10196,Valdastillas,2021-02-13,24,26,0.08,2332.65,2210.35,0.05
10197,Valdecañas de Tajo,2021-02-13,13,13,0.00,1527.12,1527.12,0.00
10198,Valdefuentes,2021-02-13,57,95,0.40,12513.67,8046.30,0.36
10199,Valdehúncar,2021-02-13,20,64,0.69,5291.05,1892.04,0.64
10200,Valdelacasa de Tajo,2021-02-13,118,119,0.01,9998.95,9865.06,0.01
10201,Valdemorales,2021-02-13,34,34,0.00,3622.00,3622.00,0.00
10202,Valdeobispo,2021-02-13,37,38,0.03,3688.89,3283.94,0.11
10203,Valencia de Alcántara,2021-02-13,104,265,0.61,39610.49,16432.89,0.59
10204,Valverde de la Vera,2021-02-13,3,51,0.94,4371.34,93.95,0.98
10205,Valverde del Fresno,2021-02-13,0,156,1.00,18647.07,0.00,1.00
10206,Viandar de la Vera,2021-02-13,36,40,0.10,3395.25,2692.91,0.21
10207,Villa del Campo,2021-02-13,38,41,0.07,6557.07,6308.29,0.04
10208,Villa del Rey,2021-02-13,15,15,0.00,3344.31,3344.31,0.00
10209,Villamesías,2021-02-13,44,44,0.00,6431.50,6431.50,0.00
10210,Villamiel,2021-02-13,26,80,0.68,5113.43,1339.39,0.74
10211,Villanueva de la Sierra,2021-02-13,95,95,0.00,7568.88,7568.88,0.00
10212,Villanueva de la Vera,2021-02-13,48,96,0.50,12156.58,6250.04,0.49
10213,Villar del Pedroso,2021-02-13,45,87,0.48,10452.94,5199.63,0.50
10214,Villar de Plasencia,2021-02-13,26,32,0.19,4611.71,3536.76,0.23
10215,Villasbuenas de Gata,2021-02-13,8,14,0.43,2374.29,970.20,0.59
10216,Zarza de Granadilla,2021-02-13,112,131,0.15,19820.54,17855.52,0.10
10217,Zarza de Montánchez,2021-02-13,44,51,0.14,6368.69,5819.44,0.09
10218,Zarza la Mayor,2021-02-13,35,78,0.55,13377.48,4985.70,0.63
10219,Zorita,2021-02-13,53,65,0.18,10848.28,9541.02,0.12
10901,Rosalejo,2021-02-13,8,39,0.79,8755.33,848.55,0.90
10902,Vegaviana,2021-02-13,14,31,0.55,5365.39,1243.28,0.77
10903,Alagón del Río,2021-02-13,3,32,0.91,7694.81,484.72,0.94
10905,Pueblonuevo de Miramontes,2021-02-13,24,24,0.00,6415.17,6415.17,0.00
,Mérida,2021-02-13,267,1312,0.80,178632.38,26451.98,0.85
,Tiétar,2021-02-13,25,26,0.04,5867.72,5748.20,0.02
