id,name,date,incomplete,total,percentage,length_incomplete,length_total,length_percentage
41045,Gerena,2020-01-01,29,269,0.89,2130.96,40421.56,0.95
41046,Gilena,2020-01-01,27,107,0.75,2128.96,17787.51,0.88
41047,Gines,2020-01-01,65,423,0.85,2351.26,47199.71,0.95
41048,Guadalcanal,2020-01-01,22,79,0.72,4118.85,12374.86,0.67
41049,Guillena,2020-01-01,187,597,0.69,32195.13,116411.55,0.72
41050,Herrera,2020-01-01,29,207,0.86,2221.93,31892.11,0.93
41051,Huévar del Aljarafe,2020-01-01,26,133,0.80,5676.21,23807.87,0.76
41052,La Lantejuela,2020-01-01,19,139,0.86,2118.28,22092.29,0.90
41053,Lebrija,2020-01-01,106,734,0.86,13756.71,113199.72,0.88
41054,Lora de Estepa,2020-01-01,19,82,0.77,1601.08,11162.46,0.86
41055,Lora del Río,2020-01-01,202,316,0.36,35717.64,58062.10,0.38
41056,La Luisiana,2020-01-01,43,154,0.72,7437.91,29384.18,0.75
41057,El Madroño,2020-01-01,16,16,0.00,2558.07,2558.07,0.00
41058,Mairena del Alcor,2020-01-01,229,690,0.67,45523.08,120860.73,0.62
41059,Mairena del Aljarafe,2020-01-01,241,727,0.67,24246.51,117175.27,0.79
41060,Marchena,2020-01-01,143,452,0.68,15656.06,59498.79,0.74
41061,Marinaleda,2020-01-01,93,130,0.28,10526.76,15514.39,0.32
41062,Martín de la Jara,2020-01-01,27,101,0.73,964.53,13501.89,0.93
41063,Los Molares,2020-01-01,65,99,0.34,10557.36,15597.24,0.32
41064,Montellano,2020-01-01,90,186,0.52,15222.55,34232.28,0.56
41065,Morón de la Frontera,2020-01-01,103,677,0.85,5374.19,72997.13,0.93
41066,Las Navas de la Concepción,2020-01-01,29,29,0.00,6734.97,6734.97,0.00
41067,Olivares,2020-01-01,26,258,0.90,1276.79,31551.57,0.96
41068,Osuna,2020-01-01,155,317,0.51,24819.41,60235.72,0.59
41069,Los Palacios y Villafranca,2020-01-01,154,715,0.78,22300.02,109544.42,0.80
41070,Palomares del Río,2020-01-01,112,236,0.53,21449.20,52338.75,0.59
41071,Paradas,2020-01-01,104,136,0.24,25711.97,29938.28,0.14
41072,Pedrera,2020-01-01,24,118,0.80,3816.32,24489.63,0.84
41073,El Pedroso,2020-01-01,75,94,0.20,9195.62,12032.82,0.24
41074,Peñaflor,2020-01-01,51,123,0.59,10220.90,21181.08,0.52
41075,Pilas,2020-01-01,97,381,0.75,12149.12,67164.07,0.82
41076,Pruna,2020-01-01,14,101,0.86,1487.66,13848.90,0.89
41077,La Puebla de Cazalla,2020-01-01,21,229,0.91,973.04,31208.86,0.97
41078,La Puebla de los Infantes,2020-01-01,33,127,0.74,2396.20,15785.70,0.85
41079,La Puebla del Río,2020-01-01,180,201,0.10,38210.37,42298.72,0.10
41080,El Real de la Jara,2020-01-01,9,58,0.84,1566.51,9543.83,0.84
41081,La Rinconada,2020-01-01,570,1038,0.45,58353.74,160061.71,0.64
41082,La Roda de Andalucía,2020-01-01,32,130,0.75,3864.28,18905.99,0.80
41083,El Ronquillo,2020-01-01,28,91,0.69,2965.40,12025.20,0.75
41084,El Rubio,2020-01-01,41,80,0.49,6842.05,17362.34,0.61
41085,Salteras,2020-01-01,77,317,0.76,6646.87,42092.51,0.84
41086,San Juan de Aznalfarache,2020-01-01,80,270,0.70,8611.70,33934.63,0.75
41087,Sanlúcar la Mayor,2020-01-01,41,311,0.87,17577.38,56505.64,0.69
41088,San Nicolás del Puerto,2020-01-01,23,37,0.38,2519.35,4265.94,0.41
41089,Santiponce,2020-01-01,28,163,0.83,3615.08,27809.58,0.87
41090,El Saucejo,2020-01-01,47,151,0.69,2749.30,19091.35,0.86
41091,Sevilla,2020-01-01,1584,6796,0.77,157730.96,897392.70,0.82
41092,Tocina,2020-01-01,18,250,0.93,1301.65,36611.14,0.96
41093,Tomares,2020-01-01,153,504,0.70,12190.17,69571.98,0.82
41094,Umbrete,2020-01-01,120,224,0.46,15308.51,33454.96,0.54
41095,Utrera,2020-01-01,540,1256,0.57,93199.01,199232.17,0.53
41096,Valencina de la Concepción,2020-01-01,50,303,0.83,4240.21,45976.41,0.91
41097,Villamanrique de la Condesa,2020-01-01,24,180,0.87,2116.63,28068.82,0.92
41098,Villanueva del Ariscal,2020-01-01,27,242,0.89,1597.53,32132.00,0.95
41099,Villanueva del Río y Minas,2020-01-01,125,326,0.62,10950.41,37804.76,0.71
41100,Villanueva de San Juan,2020-01-01,3,44,0.93,176.29,5281.81,0.97
41101,Villaverde del Río,2020-01-01,41,182,0.77,10444.32,34584.95,0.70
41102,El Viso del Alcor,2020-01-01,61,534,0.89,8496.15,74747.13,0.89
41901,Cañada Rosal,2020-01-01,13,210,0.94,1165.60,33638.12,0.97
41902,Isla Mayor,2020-01-01,55,206,0.73,6197.50,28370.81,0.78
41903,El Cuervo de Sevilla,2020-01-01,35,235,0.85,8245.76,40568.34,0.80
29903,Montecorto,2020-01-01,30,30,0.00,5751.81,5751.81,0.00
29904,Serrato,2020-01-01,24,24,0.00,4585.92,4585.92,0.00
