id,name,date,incomplete,total,percentage,length_incomplete,length_total,length_percentage
05063,Collado del Mirón,2020-01-01,17,17,0.00,1132.15,1132.15,0.00
05064,Constanzana,2020-01-01,18,21,0.14,1964.32,2406.86,0.18
05065,Crespos,2020-01-01,0,79,1.00,0.00,10559.97,1.00
05066,Cuevas del Valle,2020-01-01,12,50,0.76,894.44,5399.77,0.83
05067,Chamartín,2020-01-01,0,23,1.00,0.00,2267.31,1.00
05069,Donjimeno,2020-01-01,0,15,1.00,0.00,2997.28,1.00
05070,Donvidas,2020-01-01,0,9,1.00,0.00,1137.87,1.00
05072,Espinosa de los Caballeros,2020-01-01,0,19,1.00,0.00,2214.87,1.00
05073,Flores de Ávila,2020-01-01,18,64,0.72,1672.51,7145.03,0.77
05074,Fontiveros,2020-01-01,25,68,0.63,1937.37,9563.25,0.80
05075,Fresnedilla,2020-01-01,14,14,0.00,2129.51,2129.51,0.00
05076,El Fresno,2020-01-01,11,53,0.79,1595.14,6113.75,0.74
05077,Fuente el Sauz,2020-01-01,3,26,0.88,375.12,3712.87,0.90
05078,Fuentes de Año,2020-01-01,0,25,1.00,0.00,3721.30,1.00
05079,Gallegos de Altamiros,2020-01-01,5,52,0.90,317.57,5297.46,0.94
05080,Gallegos de Sobrinos,2020-01-01,22,22,0.00,4093.96,4093.96,0.00
05081,Garganta del Villar,2020-01-01,20,20,0.00,2645.78,2645.78,0.00
05082,Gavilanes,2020-01-01,60,62,0.03,6010.88,6332.27,0.05
05083,Gemuño,2020-01-01,0,44,1.00,0.00,4131.90,1.00
05084,Gilbuena,2020-01-01,18,19,0.05,2036.30,2163.24,0.06
05085,Gil García,2020-01-01,16,16,0.00,1990.74,1990.74,0.00
05086,Gimialcón,2020-01-01,1,24,0.96,69.85,2704.04,0.97
05087,Gotarrendura,2020-01-01,0,49,1.00,0.00,4271.55,1.00
05088,Grandes y San Martín,2020-01-01,1,29,0.97,49.37,3199.56,0.98
05089,Guisando,2020-01-01,15,47,0.68,1925.23,4377.13,0.56
05090,Gutierre-Muñoz,2020-01-01,0,22,1.00,0.00,2057.68,1.00
05092,Hernansancho,2020-01-01,14,38,0.63,1272.44,3971.01,0.68
05093,Herradón de Pinares,2020-01-01,102,194,0.47,11218.25,26495.37,0.58
05094,Herreros de Suso,2020-01-01,1,46,0.98,92.15,5800.15,0.98
05095,Higuera de las Dueñas,2020-01-01,23,23,0.00,4847.23,4847.23,0.00
05096,La Hija de Dios,2020-01-01,15,48,0.69,479.71,4914.96,0.90
05097,La Horcajada,2020-01-01,75,76,0.01,10179.45,10261.59,0.01
05099,Horcajo de las Torres,2020-01-01,24,66,0.64,1370.58,6832.85,0.80
05100,El Hornillo,2020-01-01,9,9,0.00,1973.75,1973.75,0.00
05101,Hoyocasero,2020-01-01,33,43,0.23,3913.26,6656.27,0.41
