id,name,date,incomplete,total,percentage,length_incomplete,length_total,length_percentage
32045,Maside,2020-01-01,263,269,0.02,34460.48,35220.42,0.02
32046,Melón,2020-01-01,147,147,0.00,22182.38,22182.38,0.00
32047,A Merca,2020-01-01,286,293,0.02,34370.43,35138.85,0.02
32048,A Mezquita,2020-01-01,102,134,0.24,12171.20,16390.82,0.26
32049,Montederramo,2020-01-01,259,266,0.03,18717.96,19473.95,0.04
32050,Monterrei,2020-01-01,218,238,0.08,29766.92,32724.00,0.09
32051,Muíños,2020-01-01,235,241,0.02,25984.11,27482.15,0.05
32052,Nogueira de Ramuín,2020-01-01,396,397,0.00,34777.41,34836.88,0.00
32053,Oímbra,2020-01-01,153,154,0.01,19085.11,19170.83,0.00
32054,Ourense,2020-01-01,1067,1832,0.42,152353.85,262138.29,0.42
32055,Paderne de Allariz,2020-01-01,194,194,0.00,23494.67,23494.67,0.00
32056,Padrenda,2020-01-01,227,234,0.03,25780.02,26669.56,0.03
32057,Parada de Sil,2020-01-01,180,183,0.02,14814.44,14935.82,0.01
32058,O Pereiro de Aguiar,2020-01-01,471,485,0.03,48719.55,50755.15,0.04
32059,A Peroxa,2020-01-01,237,237,0.00,34122.76,34122.76,0.00
32060,Petín,2020-01-01,60,81,0.26,7899.10,12873.48,0.39
32061,Piñor,2020-01-01,185,185,0.00,17496.43,17496.43,0.00
32062,Porqueira,2020-01-01,151,157,0.04,18358.66,19767.64,0.07
32063,A Pobra de Trives,2020-01-01,282,318,0.11,27176.61,32998.07,0.18
32064,Pontedeva,2020-01-01,48,48,0.00,6752.15,6752.15,0.00
32065,Punxín,2020-01-01,80,80,0.00,15657.55,15657.55,0.00
32066,Quintela de Leirado,2020-01-01,91,91,0.00,10905.78,10905.78,0.00
32067,Rairiz de Veiga,2020-01-01,174,174,0.00,22532.11,22532.11,0.00
32068,Ramirás,2020-01-01,218,218,0.00,31887.74,31887.74,0.00
32069,Ribadavia,2020-01-01,145,186,0.22,22987.51,27478.85,0.16
32070,San Xoán de Río,2020-01-01,193,195,0.01,16591.30,16941.77,0.02
32071,Riós,2020-01-01,402,402,0.00,35052.12,35052.12,0.00
32072,A Rúa,2020-01-01,70,204,0.66,8500.55,30039.67,0.72
32073,Rubiá,2020-01-01,146,174,0.16,20806.20,24842.02,0.16
32074,San Amaro,2020-01-01,132,132,0.00,12354.44,12354.44,0.00
32075,San Cibrao das Viñas,2020-01-01,232,244,0.05,33691.96,35752.12,0.06
32076,San Cristovo de Cea,2020-01-01,377,378,0.00,41560.69,41622.93,0.00
32077,Sandiás,2020-01-01,124,126,0.02,15143.35,15329.36,0.01
32078,Sarreaus,2020-01-01,127,127,0.00,20519.20,20519.20,0.00
32079,Taboadela,2020-01-01,45,45,0.00,7381.76,7381.76,0.00
32080,A Teixeira,2020-01-01,37,44,0.16,7588.49,8682.81,0.13
32081,Toén,2020-01-01,189,189,0.00,34579.26,34579.26,0.00
32082,Trasmiras,2020-01-01,141,147,0.04,20135.89,21395.77,0.06
32083,A Veiga,2020-01-01,228,228,0.00,34191.24,34191.24,0.00
32084,Verea,2020-01-01,182,182,0.00,26681.88,26681.88,0.00
32085,Verín,2020-01-01,320,430,0.26,47958.41,71845.13,0.33
32086,Viana do Bolo,2020-01-01,443,490,0.10,52736.01,61306.76,0.14
32087,Vilamarín,2020-01-01,123,123,0.00,24694.82,24694.82,0.00
32088,Vilamartín de Valdeorras,2020-01-01,130,144,0.10,15975.41,18033.60,0.11
32089,Vilar de Barrio,2020-01-01,160,181,0.12,20181.90,22997.63,0.12
32090,Vilar de Santos,2020-01-01,90,93,0.03,13350.38,14274.09,0.06
32091,Vilardevós,2020-01-01,276,292,0.05,35605.24,37568.82,0.05
32092,Vilariño de Conso,2020-01-01,109,122,0.11,13468.69,15337.64,0.12
36001,Arbo,2020-01-01,384,396,0.03,63065.96,65337.59,0.03
36002,Barro,2020-01-01,95,96,0.01,28925.26,29029.11,0.00
36003,Baiona,2020-01-01,142,389,0.63,20523.89,59578.58,0.66
36004,Bueu,2020-01-01,200,258,0.22,52795.99,66197.03,0.20
36005,Caldas de Reis,2020-01-01,173,208,0.17,41830.69,47119.52,0.11
36006,Cambados,2020-01-01,319,377,0.15,71176.74,82878.59,0.14
36007,Campo Lameiro,2020-01-01,169,169,0.00,27843.28,27843.28,0.00
36008,Cangas,2020-01-01,308,565,0.45,62782.96,112312.78,0.44
36009,A Cañiza,2020-01-01,435,462,0.06,63954.25,67878.73,0.06
36010,Catoira,2020-01-01,88,88,0.00,20579.92,20579.92,0.00
36011,Cerdedo,2020-01-01,205,218,0.06,24680.23,26570.42,0.07
36012,Cotobade,2020-01-01,354,356,0.01,55094.02,55610.88,0.01
36013,Covelo,2020-01-01,470,476,0.01,79876.53,80764.55,0.01
36014,Crecente,2020-01-01,307,307,0.00,57431.39,57431.39,0.00
36015,Cuntis,2020-01-01,79,90,0.12,24764.05,25774.45,0.04
36016,Dozón,2020-01-01,101,101,0.00,16403.45,16403.45,0.00
36017,A Estrada,2020-01-01,124,210,0.41,19373.44,37911.10,0.49
36018,Forcarei,2020-01-01,300,321,0.07,37062.21,39871.48,0.07
36019,Fornelos de Montes,2020-01-01,165,175,0.06,25301.47,26344.30,0.04
36020,Agolada,2020-01-01,325,341,0.05,38606.94,40000.61,0.03
36021,Gondomar,2020-01-01,319,331,0.04,57305.22,60022.37,0.05
36022,O Grove,2020-01-01,232,333,0.30,34078.43,50884.14,0.33
36023,A Guarda,2020-01-01,172,312,0.45,26170.66,48595.17,0.46
36024,Lalín,2020-01-01,690,834,0.17,99359.36,121019.24,0.18
36025,A Lama,2020-01-01,211,212,0.00,32299.70,32402.00,0.00
36026,Marín,2020-01-01,277,346,0.20,77314.03,87231.28,0.11
36027,Meaño,2020-01-01,148,148,0.00,35294.96,35294.96,0.00
36028,Meis,2020-01-01,244,250,0.02,57464.09,58275.43,0.01
36029,Moaña,2020-01-01,278,334,0.17,76010.56,87130.28,0.13
36030,Mondariz,2020-01-01,534,553,0.03,86212.24,89237.18,0.03
36031,Mondariz-Balneario,2020-01-01,26,34,0.24,3987.11,6109.50,0.35
36032,Moraña,2020-01-01,173,190,0.09,34789.25,37049.06,0.06
36033,Mos,2020-01-01,317,369,0.14,47934.37,59294.69,0.19
36034,As Neves,2020-01-01,397,408,0.03,72794.91,74946.59,0.03
36035,Nigrán,2020-01-01,189,288,0.34,42972.42,69089.48,0.38
36036,Oia,2020-01-01,232,235,0.01,43388.32,44140.88,0.02
36037,Pazos de Borbén,2020-01-01,85,88,0.03,19159.21,19435.59,0.01
36038,Pontevedra,2020-01-01,759,1404,0.46,155784.31,242726.15,0.36
36039,O Porriño,2020-01-01,340,484,0.30,56725.55,81105.29,0.30
36040,Portas,2020-01-01,46,46,0.00,17150.61,17150.61,0.00
36041,Poio,2020-01-01,276,566,0.51,31581.95,104124.28,0.70
36042,Ponteareas,2020-01-01,1076,1200,0.10,137516.06,154700.37,0.11
36043,Ponte Caldelas,2020-01-01,128,161,0.20,23633.56,30035.57,0.21
36044,Pontecesures,2020-01-01,64,108,0.41,13741.90,19330.23,0.29
36045,Redondela,2020-01-01,613,776,0.21,107406.63,142705.67,0.25
36046,Ribadumia,2020-01-01,223,227,0.02,59938.04,60350.08,0.01
36047,Rodeiro,2020-01-01,305,313,0.03,43546.74,44851.02,0.03
36048,O Rosal,2020-01-01,95,473,0.80,5939.70,78234.67,0.92
36049,Salceda de Caselas,2020-01-01,171,190,0.10,26246.23,29076.02,0.10
36050,Salvaterra de Miño,2020-01-01,535,578,0.07,75035.87,82373.15,0.09
36051,Sanxenxo,2020-01-01,398,462,0.14,81112.80,88358.93,0.08
36052,Silleda,2020-01-01,416,458,0.09,73040.12,80371.79,0.09
36053,Soutomaior,2020-01-01,78,114,0.32,18618.33,26059.63,0.29
36054,Tomiño,2020-01-01,517,550,0.06,124963.62,128988.15,0.03
36055,Tui,2020-01-01,372,492,0.24,72485.02,88927.18,0.18
36056,Valga,2020-01-01,144,148,0.03,29597.20,32890.75,0.10
36057,Vigo,2020-01-01,1428,3483,0.59,167893.41,559622.89,0.70
36058,Vilaboa,2020-01-01,142,142,0.00,45162.22,45162.22,0.00
36059,Vila de Cruces,2020-01-01,377,402,0.06,58578.73,61649.79,0.05
36060,Vilagarcía de Arousa,2020-01-01,202,605,0.67,39899.29,117120.87,0.66
36061,Vilanova de Arousa,2020-01-01,271,327,0.17,55759.42,62451.33,0.11
36901,A Illa de Arousa,2020-01-01,31,111,0.72,2900.96,16341.16,0.82
