id,name,date,incomplete,total,percentage,length_total,length_incomplete,length_percentage
22117,Graus,2020-01-01,65,168,0.61,16550.05,6687.89,0.60
22119,Gurrea de Gállego,2020-01-01,25,105,0.76,15807.39,1760.66,0.89
22122,Hoz de Jaca,2020-01-01,7,47,0.85,3116.61,211.33,0.93
22124,Huerto,2020-01-01,8,8,0.00,846.88,846.88,0.00
22125,Huesca,2020-01-01,47,849,0.94,92946.13,2418.16,0.97
22126,Ibieca,2020-01-01,13,13,0.00,1187.37,1187.37,0.00
22127,Igriés,2020-01-01,12,42,0.71,4150.03,812.57,0.80
22128,Ilche,2020-01-01,30,38,0.21,4640.29,4078.74,0.12
22129,Isábena,2020-01-01,19,62,0.69,4204.66,1370.29,0.67
22130,Jaca,2020-01-01,136,808,0.83,85452.43,11910.28,0.86
22131,Jasa,2020-01-01,3,27,0.89,2259.18,225.32,0.90
22133,Labuerda,2020-01-01,13,13,0.00,1288.63,1288.63,0.00
22135,Laluenga,2020-01-01,9,18,0.50,3370.06,1618.70,0.52
22136,Lalueza,2020-01-01,50,75,0.33,14954.23,10554.04,0.29
22137,Lanaja,2020-01-01,28,72,0.61,14201.16,7202.23,0.49
22139,Laperdiguera,2020-01-01,3,12,0.75,2167.76,438.39,0.80
22141,Lascellas-Ponzano,2020-01-01,11,24,0.54,2872.29,1267.26,0.56
22142,Lascuarre,2020-01-01,20,30,0.33,4127.14,2789.03,0.32
22143,Laspaúles,2020-01-01,14,15,0.07,1934.08,1891.71,0.02
22144,Laspuña,2020-01-01,6,9,0.33,1143.28,902.49,0.21
22149,Loarre,2020-01-01,12,64,0.81,5546.64,831.97,0.85
22150,Loporzano,2020-01-01,15,84,0.82,7850.27,1871.15,0.76
22151,Loscorrales,2020-01-01,1,10,0.90,1240.14,45.64,0.96
22155,Monesma y Cajigar,2020-01-01,1,4,0.75,560.64,166.17,0.70
22156,Monflorite-Lascasas,2020-01-01,0,43,1.00,3889.71,0.00,1.00
22157,Montanuy,2020-01-01,17,19,0.11,1891.22,1649.98,0.13
22158,Monzón,2020-01-01,131,366,0.64,56119.14,12233.91,0.78
22160,Naval,2020-01-01,1,19,0.95,1588.86,38.73,0.98
22162,Novales,2020-01-01,0,20,1.00,2092.64,0.00,1.00
22163,Nueno,2020-01-01,9,67,0.87,7908.07,1237.45,0.84
22164,Olvena,2020-01-01,12,13,0.08,1037.82,984.67,0.05
22165,Ontiñena,2020-01-01,22,32,0.31,4809.46,3100.39,0.36
22167,Osso de Cinca,2020-01-01,10,28,0.64,4478.58,808.75,0.82
22168,Palo,2020-01-01,3,3,0.00,601.83,601.83,0.00
22170,Panticosa,2020-01-01,66,143,0.54,12731.02,4254.62,0.67
22172,Peñalba,2020-01-01,26,38,0.32,5158.81,2872.91,0.44
22173,Las Peñas de Riglos,2020-01-01,11,84,0.87,6889.96,1098.13,0.84
22174,Peralta de Alcofea,2020-01-01,42,43,0.02,8351.05,7921.26,0.05
22175,Peralta de Calasanz,2020-01-01,27,41,0.34,4674.96,3049.03,0.35
22176,Peraltilla,2020-01-01,10,10,0.00,1961.33,1961.33,0.00
22177,Perarrúa,2020-01-01,5,15,0.67,1992.22,855.15,0.57
22178,Pertusa,2020-01-01,15,23,0.35,2103.78,1440.60,0.32
22181,Piracés,2020-01-01,0,3,1.00,917.93,0.00,1.00
22182,Plan,2020-01-01,11,38,0.71,3596.10,923.58,0.74
22184,Poleñino,2020-01-01,0,20,1.00,2984.83,0.00,1.00
22186,Pozán de Vero,2020-01-01,12,12,0.00,1851.72,1851.72,0.00
22187,La Puebla de Castro,2020-01-01,10,27,0.63,3767.87,1351.88,0.64
22188,Puente de Montañana,2020-01-01,5,5,0.00,358.58,358.58,0.00
22189,Puértolas,2020-01-01,28,31,0.10,2539.80,2263.45,0.11
22190,El Pueyo de Araguás,2020-01-01,1,6,0.83,445.51,90.21,0.80
22193,Pueyo de Santa Cruz,2020-01-01,12,27,0.56,3052.50,1071.43,0.65
22195,Quicena,2020-01-01,0,16,1.00,1552.32,0.00,1.00
22197,Robres,2020-01-01,10,42,0.76,7325.07,2331.44,0.68
22199,Sabiñánigo,2020-01-01,177,510,0.65,54676.54,17146.32,0.69
22200,Sahún,2020-01-01,20,38,0.47,3213.55,1870.09,0.42
22201,Salas Altas,2020-01-01,2,30,0.93,4615.97,714.52,0.85
22202,Salas Bajas,2020-01-01,6,24,0.75,4206.77,1341.95,0.68
22203,Salillas,2020-01-01,0,16,1.00,1509.52,0.00,1.00
22204,Sallent de Gállego,2020-01-01,103,249,0.59,23578.17,7227.86,0.69
22205,San Esteban de Litera,2020-01-01,27,35,0.23,5377.28,3104.13,0.42
22206,Sangarrén,2020-01-01,1,17,0.94,2184.97,27.00,0.99
22207,San Juan de Plan,2020-01-01,9,18,0.50,953.33,399.97,0.58
22208,Santa Cilia,2020-01-01,7,31,0.77,3280.82,291.41,0.91
22209,Santa Cruz de la Serós,2020-01-01,16,26,0.38,2643.58,1803.09,0.32
22212,Santaliestra y San Quílez,2020-01-01,11,16,0.31,2059.07,1606.74,0.22
22213,Sariñena,2020-01-01,56,177,0.68,31609.72,13885.83,0.56
22214,Secastilla,2020-01-01,13,13,0.00,2493.94,2493.94,0.00
22215,Seira,2020-01-01,6,9,0.33,989.53,544.69,0.45
22217,Sena,2020-01-01,11,52,0.79,7872.97,1741.40,0.78
22218,Senés de Alcubierre,2020-01-01,0,11,1.00,1092.63,0.00,1.00
22220,Sesa,2020-01-01,0,21,1.00,2344.55,0.00,1.00
22221,Sesué,2020-01-01,19,29,0.34,2480.84,1778.82,0.28
22222,Siétamo,2020-01-01,15,58,0.74,6806.02,1848.23,0.73
22223,Sopeira,2020-01-01,13,13,0.00,2762.93,2762.93,0.00
22225,Tamarite de Litera,2020-01-01,72,109,0.34,13914.56,7387.11,0.47
22226,Tardienta,2020-01-01,27,28,0.04,7360.38,7039.54,0.04
22227,Tella-Sin,2020-01-01,12,12,0.00,1780.21,1780.21,0.00
22228,Tierz,2020-01-01,0,22,1.00,2437.63,0.00,1.00
22229,Tolva,2020-01-01,18,25,0.28,2241.71,1633.64,0.27
22230,Torla-Ordesa,2020-01-01,25,44,0.43,3959.95,2169.16,0.45
22232,Torralba de Aragón,2020-01-01,6,9,0.33,1693.35,938.85,0.45
22233,Torre la Ribera,2020-01-01,3,3,0.00,424.71,424.71,0.00
22234,Torrente de Cinca,2020-01-01,21,38,0.45,4566.62,1685.23,0.63
22235,Torres de Alcanadre,2020-01-01,9,12,0.25,2775.00,2513.88,0.09
22236,Torres de Barbués,2020-01-01,8,16,0.50,3883.36,2924.20,0.25
22239,Tramaced,2020-01-01,0,15,1.00,1535.03,0.00,1.00
22242,Valfarta,2020-01-01,6,6,0.00,1280.90,1280.90,0.00
22243,Valle de Bardají,2020-01-01,7,7,0.00,1429.28,1429.28,0.00
22244,Valle de Lierp,2020-01-01,4,4,0.00,398.65,398.65,0.00
22245,Velilla de Cinca,2020-01-01,11,23,0.52,4240.17,1610.45,0.62
22246,Beranuy,2020-01-01,6,6,0.00,526.48,526.48,0.00
22247,Viacamp y Litera,2020-01-01,4,4,0.00,600.57,600.57,0.00
22248,Vicién,2020-01-01,5,17,0.71,1415.60,382.25,0.73
22249,Villanova,2020-01-01,5,17,0.71,925.84,290.65,0.69
22250,Villanúa,2020-01-01,27,102,0.74,13103.49,3926.57,0.70
22251,Villanueva de Sigena,2020-01-01,16,56,0.71,5509.30,1770.72,0.68
22252,Yebra de Basa,2020-01-01,3,23,0.87,1680.79,127.52,0.92
22253,Yésero,2020-01-01,2,22,0.91,1045.58,70.49,0.93
22254,Zaidín,2020-01-01,19,39,0.51,6023.84,3071.67,0.49
22901,Valle de Hecho,2020-01-01,17,186,0.91,9498.55,1054.12,0.89
22902,Puente la Reina de Jaca,2020-01-01,7,19,0.63,2223.11,1348.91,0.39
22903,San Miguel del Cinca,2020-01-01,31,67,0.54,8133.59,3721.70,0.54
22904,La Sotonera,2020-01-01,56,119,0.53,11912.41,5102.90,0.57
22905,Lupiñén-Ortilla,2020-01-01,19,52,0.63,6085.34,2310.47,0.62
22906,Santa María de Dulcis,2020-01-01,15,15,0.00,1557.25,1557.25,0.00
22907,Aínsa-Sobrarbe,2020-01-01,52,117,0.56,13510.88,5840.94,0.57
22908,Hoz y Costeán,2020-01-01,6,14,0.57,1767.54,710.41,0.60
22909,Vencillón,2020-01-01,22,22,0.00,3879.36,3879.36,0.00
44001,Ababuj,2020-01-01,11,11,0.00,1412.00,1412.00,0.00
44002,Abejuela,2020-01-01,6,17,0.65,1324.47,430.73,0.67
44003,Aguatón,2020-01-01,7,7,0.00,889.80,889.80,0.00
44004,Aguaviva,2020-01-01,38,38,0.00,6400.86,6400.86,0.00
44005,Aguilar del Alfambra,2020-01-01,21,21,0.00,3178.10,3178.10,0.00
44006,Alacón,2020-01-01,6,9,0.33,1471.99,1094.93,0.26
44007,Alba,2020-01-01,16,16,0.00,2515.04,2515.04,0.00
44008,Albalate del Arzobispo,2020-01-01,43,89,0.52,9452.98,3831.46,0.59
44009,Albarracín,2020-01-01,10,132,0.92,11050.62,894.05,0.92
44010,Albentosa,2020-01-01,29,44,0.34,3780.64,2263.16,0.40
44011,Alcaine,2020-01-01,5,15,0.67,1343.01,407.28,0.70
44012,Alcalá de la Selva,2020-01-01,73,80,0.09,16057.60,14492.22,0.10
44013,Alcañiz,2020-01-01,101,251,0.60,51637.37,28555.85,0.45
44014,Alcorisa,2020-01-01,84,162,0.48,17211.67,8455.35,0.51
44016,Alfambra,2020-01-01,33,37,0.11,5752.50,4534.94,0.21
44017,Aliaga,2020-01-01,15,79,0.81,7113.22,1414.09,0.80
44018,Almohaja,2020-01-01,8,8,0.00,1052.42,1052.42,0.00
44019,Alobras,2020-01-01,10,10,0.00,1311.94,1311.94,0.00
44020,Alpeñés,2020-01-01,3,3,0.00,647.11,647.11,0.00
44021,Allepuz,2020-01-01,16,26,0.38,2566.02,647.21,0.75
44022,Alloza,2020-01-01,30,69,0.57,10277.15,4583.98,0.55
44023,Allueva,2020-01-01,3,3,0.00,534.71,534.71,0.00
44024,Anadón,2020-01-01,3,3,0.00,689.31,689.31,0.00
44025,Andorra,2020-01-01,38,385,0.90,45824.86,2629.74,0.94
44026,Arcos de las Salinas,2020-01-01,27,27,0.00,3432.83,3432.83,0.00
44027,Arens de Lledó / Arenys de Lledó,2020-01-01,0,26,1.00,1685.22,0.00,1.00
44028,Argente,2020-01-01,41,56,0.27,6161.76,5114.43,0.17
44029,Ariño,2020-01-01,23,58,0.60,7071.28,2943.93,0.58
44031,Azaila,2020-01-01,16,16,0.00,2790.56,2790.56,0.00
44032,Bádenas,2020-01-01,7,7,0.00,912.51,912.51,0.00
44033,Báguena,2020-01-01,11,45,0.76,6392.34,764.72,0.88
44034,Bañón,2020-01-01,1,28,0.96,3009.71,223.53,0.93
44035,Barrachina,2020-01-01,6,17,0.65,1535.14,510.73,0.67
44036,Bea,2020-01-01,2,2,0.00,285.01,285.01,0.00
44037,Beceite / Beseit,2020-01-01,1,97,0.99,6601.10,53.32,0.99
44038,Belmonte de San José,2020-01-01,1,1,0.00,311.11,311.11,0.00
44039,Bello,2020-01-01,29,39,0.26,5271.34,4015.73,0.24
44040,Berge,2020-01-01,38,38,0.00,3645.56,3645.56,0.00
44041,Bezas,2020-01-01,6,6,0.00,1231.50,1231.50,0.00
44042,Blancas,2020-01-01,13,27,0.52,3342.56,1506.53,0.55
44043,Blesa,2020-01-01,13,39,0.67,3992.59,640.17,0.84
44044,Bordón,2020-01-01,13,15,0.13,2726.74,2544.96,0.07
44045,Bronchales,2020-01-01,13,115,0.89,11245.69,610.02,0.95
44046,Bueña,2020-01-01,14,15,0.07,1756.17,1649.82,0.06
44047,Burbáguena,2020-01-01,17,25,0.32,4025.43,3055.78,0.24
44048,Cabra de Mora,2020-01-01,5,9,0.44,1183.35,486.21,0.59
44049,Calaceite / Calaceit,2020-01-01,2,18,0.89,2838.34,547.29,0.81
44050,Calamocha,2020-01-01,147,304,0.52,40167.35,15845.18,0.61
44051,Calanda,2020-01-01,19,235,0.92,27155.11,3018.18,0.89
44052,Calomarde,2020-01-01,0,1,1.00,33.92,0.00,1.00
44053,Camañas,2020-01-01,4,17,0.76,1929.40,375.14,0.81
44054,Camarena de la Sierra,2020-01-01,28,42,0.33,4193.68,2707.95,0.35
44055,Camarillas,2020-01-01,30,47,0.36,3671.00,1733.73,0.53
44056,Caminreal,2020-01-01,53,55,0.04,9259.41,9077.44,0.02
44059,Cantavieja,2020-01-01,3,27,0.89,3346.64,255.82,0.92
44060,Cañada de Benatanduz,2020-01-01,8,8,0.00,1614.81,1614.81,0.00
44061,La Cañada de Verich,2020-01-01,4,4,0.00,511.96,511.96,0.00
44062,Cañada Vellida,2020-01-01,5,5,0.00,882.83,882.83,0.00
44063,Cañizar del Olivar,2020-01-01,15,18,0.17,2026.07,1673.31,0.17
44064,Cascante del Río,2020-01-01,5,5,0.00,1267.62,1267.62,0.00
44065,Castejón de Tornos,2020-01-01,17,17,0.00,1918.28,1918.28,0.00
44066,Castel de Cabra,2020-01-01,11,11,0.00,2754.07,2754.07,0.00
44067,Castelnou,2020-01-01,7,7,0.00,1926.13,1926.13,0.00
44068,Castelserás,2020-01-01,41,41,0.00,7532.97,7532.97,0.00
44070,El Castellar,2020-01-01,11,11,0.00,1216.07,1216.07,0.00
44071,Castellote,2020-01-01,60,87,0.31,12332.67,8530.25,0.31
44074,Cedrillas,2020-01-01,23,26,0.12,6051.77,5521.62,0.09
44075,Celadas,2020-01-01,24,24,0.00,4246.36,4246.36,0.00
44076,Cella,2020-01-01,30,109,0.72,19642.14,5610.21,0.71
44077,La Cerollera,2020-01-01,0,1,1.00,237.57,0.00,1.00
44080,La Codoñera,2020-01-01,28,28,0.00,4119.22,4119.22,0.00
44082,Corbalán,2020-01-01,5,31,0.84,3731.53,1084.82,0.71
44084,Cortes de Aragón,2020-01-01,20,20,0.00,2949.90,2949.90,0.00
44085,Cosa,2020-01-01,13,13,0.00,2157.03,2157.03,0.00
44086,Cretas / Queretes,2020-01-01,22,22,0.00,4879.67,4879.67,0.00
44087,Crivillén,2020-01-01,3,3,0.00,273.83,273.83,0.00
44088,La Cuba,2020-01-01,8,19,0.58,1922.91,579.39,0.70
44089,Cubla,2020-01-01,9,31,0.71,2870.83,746.24,0.74
44090,Cucalón,2020-01-01,14,14,0.00,1932.35,1932.35,0.00
44092,El Cuervo,2020-01-01,12,14,0.14,2328.79,1957.71,0.16
44093,Cuevas de Almudén,2020-01-01,14,14,0.00,1829.28,1829.28,0.00
44094,Cuevas Labradas,2020-01-01,2,23,0.91,1726.73,95.68,0.94
44096,Ejulve,2020-01-01,11,13,0.15,2130.89,1835.65,0.14
44097,Escorihuela,2020-01-01,6,6,0.00,1902.43,1902.43,0.00
44099,Escucha,2020-01-01,42,73,0.42,10490.90,7535.34,0.28
44100,Estercuel,2020-01-01,14,14,0.00,2745.04,2745.04,0.00
44101,Ferreruela de Huerva,2020-01-01,13,14,0.07,1954.93,1657.02,0.15
44102,Fonfría,2020-01-01,6,6,0.00,1034.34,1034.34,0.00
44103,Formiche Alto,2020-01-01,3,3,0.00,442.65,442.65,0.00
44105,Fórnoles / Fórnols,2020-01-01,8,17,0.53,1818.90,1213.94,0.33
44106,Fortanete,2020-01-01,10,14,0.29,1946.05,1419.45,0.27
44107,Foz-Calanda,2020-01-01,11,11,0.00,2122.78,2122.78,0.00
44108,La Fresneda / La Freixneda,2020-01-01,23,25,0.08,3983.51,3483.64,0.13
44109,Frías de Albarracín,2020-01-01,0,1,1.00,181.51,0.00,1.00
44110,Fuenferrada,2020-01-01,7,13,0.46,1350.69,349.29,0.74
44111,Fuentes Calientes,2020-01-01,21,63,0.67,3034.54,939.49,0.69
44112,Fuentes Claras,2020-01-01,6,41,0.85,5692.29,683.23,0.88
44113,Fuentes de Rubielos,2020-01-01,26,34,0.24,4122.48,2840.58,0.31
44114,Fuentespalda / Fontdespatla,2020-01-01,2,36,0.94,4662.94,558.66,0.88
44115,Galve,2020-01-01,17,34,0.50,2858.80,834.11,0.71
44116,Gargallo,2020-01-01,26,26,0.00,3457.19,3457.19,0.00
44117,Gea de Albarracín,2020-01-01,12,12,0.00,2065.03,2065.03,0.00
44118,La Ginebrosa,2020-01-01,23,38,0.39,2967.97,1219.57,0.59
44119,Griegos,2020-01-01,11,28,0.61,3132.67,692.38,0.78
44120,Guadalaviar,2020-01-01,64,90,0.29,4979.09,2669.71,0.46
44121,Gúdar,2020-01-01,15,43,0.65,2786.52,689.73,0.75
44122,Híjar,2020-01-01,17,90,0.81,12159.63,1911.35,0.84
44123,Hinojosa de Jarque,2020-01-01,29,29,0.00,3531.86,3531.86,0.00
44124,La Hoz de la Vieja,2020-01-01,19,19,0.00,2800.97,2800.97,0.00
44125,Huesa del Común,2020-01-01,10,10,0.00,1376.40,1376.40,0.00
44126,La Iglesuela del Cid,2020-01-01,16,50,0.68,6025.03,1361.99,0.77
44127,Jabaloyas,2020-01-01,27,32,0.16,3759.67,3233.76,0.14
44128,Jarque de la Val,2020-01-01,20,20,0.00,2550.60,2550.60,0.00
44129,Jatiel,2020-01-01,5,5,0.00,1079.12,1079.12,0.00
44130,Jorcas,2020-01-01,5,5,0.00,1461.40,1461.40,0.00
44131,Josa,2020-01-01,12,12,0.00,3124.00,3124.00,0.00
44132,Lagueruela,2020-01-01,13,13,0.00,1937.54,1937.54,0.00
44133,Lanzuela,2020-01-01,4,4,0.00,923.60,923.60,0.00
44135,Libros,2020-01-01,8,17,0.53,1266.34,357.63,0.72
44136,Lidón,2020-01-01,21,21,0.00,2285.73,2285.73,0.00
44137,Linares de Mora,2020-01-01,34,51,0.33,4366.59,2713.36,0.38
44138,Loscos,2020-01-01,21,21,0.00,2825.28,2825.28,0.00
44141,Lledó,2020-01-01,0,22,1.00,1504.49,0.00,1.00
44142,Maicas,2020-01-01,5,5,0.00,670.67,670.67,0.00
44143,Manzanera,2020-01-01,111,130,0.15,11136.72,9182.63,0.18
44144,Martín del Río,2020-01-01,21,27,0.22,3797.31,2739.10,0.28
44145,Mas de las Matas,2020-01-01,34,82,0.59,10835.25,4319.34,0.60
44146,La Mata de los Olmos,2020-01-01,11,26,0.58,2134.28,760.55,0.64
44147,Mazaleón / Massalió,2020-01-01,15,51,0.71,6415.56,1262.39,0.80
44148,Mezquita de Jarque,2020-01-01,8,8,0.00,1538.61,1538.61,0.00
44149,Mirambel,2020-01-01,11,11,0.00,1476.50,1476.50,0.00
44150,Miravete de la Sierra,2020-01-01,3,17,0.82,1479.58,369.19,0.75
44151,Molinos,2020-01-01,44,44,0.00,4246.15,4246.15,0.00
44152,Monforte de Moyuela,2020-01-01,6,29,0.79,1952.42,275.89,0.86
44153,Monreal del Campo,2020-01-01,34,157,0.78,22863.07,5680.78,0.75
44154,Monroyo / Montroig,2020-01-01,10,31,0.68,3764.62,1212.08,0.68
44155,Montalbán,2020-01-01,32,88,0.64,10152.35,4717.62,0.54
44156,Monteagudo del Castillo,2020-01-01,24,24,0.00,3447.91,3447.91,0.00
44157,Monterde de Albarracín,2020-01-01,6,11,0.45,2067.93,860.33,0.58
44158,Mora de Rubielos,2020-01-01,36,68,0.47,9257.45,4215.75,0.54
44159,Moscardón,2020-01-01,13,18,0.28,1285.29,634.02,0.51
44160,Mosqueruela,2020-01-01,12,62,0.81,6977.00,1572.16,0.77
44161,Muniesa,2020-01-01,19,78,0.76,9663.47,1863.02,0.81
44163,Noguera de Albarracín,2020-01-01,14,14,0.00,2910.14,2910.14,0.00
44164,Nogueras,2020-01-01,14,14,0.00,1292.50,1292.50,0.00
44165,Nogueruelas,2020-01-01,48,48,0.00,3885.16,3885.16,0.00
44167,Obón,2020-01-01,15,24,0.38,2798.12,1488.80,0.47
44168,Odón,2020-01-01,16,16,0.00,2710.17,2710.17,0.00
44169,Ojos Negros,2020-01-01,38,52,0.27,5906.90,4438.76,0.25
44171,Olba,2020-01-01,21,38,0.45,6663.33,4318.99,0.35
44172,Oliete,2020-01-01,27,36,0.25,4229.65,3385.41,0.20
44173,Los Olmos,2020-01-01,25,25,0.00,2377.40,2377.40,0.00
44174,Orihuela del Tremedal,2020-01-01,14,74,0.81,11001.84,2015.79,0.82
44175,Orrios,2020-01-01,12,22,0.45,2197.91,1004.45,0.54
44176,Palomar de Arroyos,2020-01-01,17,22,0.23,2661.13,2155.32,0.19
44177,Pancrudo,2020-01-01,24,24,0.00,4573.08,4573.08,0.00
