43147,ES-T,ES-CT,Solivella,2020-12-01,0,56,1.00,0.00,4711.42,1.00
43148,ES-T,ES-CT,Tarragona,2020-12-01,186,2001,0.91,6089.32,259743.54,0.98
43149,ES-T,ES-CT,Tivenys,2020-12-01,1,62,0.98,56.78,4639.86,0.99
43150,ES-T,ES-CT,Tivissa,2020-12-01,19,98,0.81,2042.48,11907.06,0.83
43151,ES-T,ES-CT,la Torre de Fontaubella,2020-12-01,0,25,1.00,0.00,1675.84,1.00
43152,ES-T,ES-CT,la Torre de l'Espanyol,2020-12-01,10,40,0.75,1002.89,5105.15,0.80
43153,ES-T,ES-CT,Torredembarra,2020-12-01,31,596,0.95,1671.91,77943.41,0.98
43154,ES-T,ES-CT,Torroja del Priorat,2020-12-01,11,26,0.58,574.31,2133.84,0.73
43155,ES-T,ES-CT,Tortosa,2020-12-01,7,941,0.99,610.99,114827.63,0.99
43156,ES-T,ES-CT,Ulldecona,2020-12-01,3,255,0.99,296.66,33755.67,0.99
43157,ES-T,ES-CT,Ulldemolins,2020-12-01,9,44,0.80,862.11,5430.59,0.84
43158,ES-T,ES-CT,Vallclara,2020-12-01,0,19,1.00,0.00,1315.01,1.00
43159,ES-T,ES-CT,Vallfogona de Riucorb,2020-12-01,0,37,1.00,0.00,1964.86,1.00
43160,ES-T,ES-CT,Vallmoll,2020-12-01,3,101,0.97,282.89,16224.40,0.98
43161,ES-T,ES-CT,Valls,2020-12-01,32,638,0.95,2813.92,85737.60,0.97
43163,ES-T,ES-CT,el Vendrell,2020-12-01,28,1287,0.98,1839.35,203791.82,0.99
43164,ES-T,ES-CT,Vespella de Gaià,2020-12-01,1,29,0.97,26.73,8042.00,1.00
43165,ES-T,ES-CT,Vilabella,2020-12-01,0,47,1.00,0.00,5409.20,1.00
43166,ES-T,ES-CT,Vilallonga del Camp,2020-12-01,1,75,0.99,30.65,9435.51,1.00
43167,ES-T,ES-CT,Vilanova d'Escornalbou,2020-12-01,0,41,1.00,0.00,4416.07,1.00
43168,ES-T,ES-CT,Vilanova de Prades,2020-12-01,0,21,1.00,0.00,1969.79,1.00
43169,ES-T,ES-CT,Vilaplana,2020-12-01,0,30,1.00,0.00,2304.75,1.00
43170,ES-T,ES-CT,Vila-rodona,2020-12-01,1,63,0.98,51.89,8151.65,0.99
43171,ES-T,ES-CT,Vila-seca,2020-12-01,44,527,0.92,5796.87,53675.66,0.89
43172,ES-T,ES-CT,Vilaverd,2020-12-01,0,38,1.00,0.00,2830.01,1.00
43173,ES-T,ES-CT,la Vilella Alta,2020-12-01,11,27,0.59,724.52,2134.08,0.66
43174,ES-T,ES-CT,la Vilella Baixa,2020-12-01,10,38,0.74,655.57,3078.62,0.79
43175,ES-T,ES-CT,Vilalba dels Arcs,2020-12-01,0,57,1.00,0.00,4823.97,1.00
43176,ES-T,ES-CT,Vimbodí i Poblet,2020-12-01,8,64,0.88,351.82,5533.39,0.94
43177,ES-T,ES-CT,Vinebre,2020-12-01,12,43,0.72,457.93,3538.55,0.87
43178,ES-T,ES-CT,Vinyols i els Arcs,2020-12-01,5,82,0.94,346.46,10384.17,0.97
43901,ES-T,ES-CT,Deltebre,2020-12-01,1,298,1.00,56.13,81745.65,1.00
43902,ES-T,ES-CT,Sant Jaume d'Enveja,2020-12-01,0,117,1.00,0.00,19552.00,1.00
43903,ES-T,ES-CT,Camarles,2020-12-01,1,126,0.99,47.38,19375.74,1.00
43904,ES-T,ES-CT,l'Aldea,2020-12-01,1,146,0.99,39.02,32862.86,1.00
43905,ES-T,ES-CT,Salou,2020-12-01,101,565,0.82,14775.84,95504.65,0.85
43906,ES-T,ES-CT,l'Ampolla,2020-12-01,7,279,0.97,556.90,38397.88,0.99
43907,ES-T,ES-CT,la Canonja,2020-12-01,5,116,0.96,171.15,13603.20,0.99
43162,ES-T,ES-CT,Vandellòs i l'Hospitalet de l'Infant,2020-12-01,17,416,0.96,2082.29,58537.94,0.96
43146,ES-T,ES-CT,Senan,2020-12-01,5,8,0.38,186.99,600.62,0.69
